Date,Time,Weekday,CPU_Usage,Disk_Activity_KB,Idle
2025-03-22,15:36:16,Saturday,4.1,44.0,1
2025-03-22,15:36:22,Saturday,0.0,136.0,1
2025-03-22,15:36:28,Saturday,5.9,8.0,1
2025-03-22,15:36:35,Saturday,0.0,168.0,1
2025-03-22,15:36:41,Saturday,3.9,4.0,1
2025-03-22,15:36:47,Saturday,2.8,36.0,1
2025-03-22,15:36:53,Saturday,8.1,8.0,1
2025-03-22,15:36:59,Saturday,4.7,60.0,1
2025-03-22,15:37:05,Saturday,0.0,4.0,1
2025-03-22,15:37:11,Saturday,0.0,172.0,1
2025-03-22,15:37:17,Saturday,9.1,4.0,1
2025-03-22,15:37:23,Saturday,1.4,24.0,1
2025-03-22,15:37:30,Saturday,0.0,4.0,1
2025-03-22,15:37:36,Saturday,3.6,40.0,1
2025-03-22,15:37:42,Saturday,2.5,0.0,1
2025-03-22,15:37:48,Saturday,2.9,92.0,1
2025-03-22,15:37:54,Saturday,0.0,0.0,1
2025-03-22,15:38:00,Saturday,1.2,148.0,1
2025-03-22,15:38:06,Saturday,0.0,4.0,1
2025-03-22,15:38:12,Saturday,0.0,4.0,1
2025-03-22,15:38:18,Saturday,2.3,0.0,1
2025-03-22,15:38:25,Saturday,2.4,4.0,1
2025-03-22,15:38:31,Saturday,5.4,128.0,1
2025-03-22,15:38:37,Saturday,0.0,112.0,1
2025-03-22,15:38:43,Saturday,4.1,12.0,1
2025-03-22,15:38:49,Saturday,2.3,80.0,1
2025-03-22,15:38:55,Saturday,2.7,0.0,1
2025-03-22,15:39:01,Saturday,0.0,300.0,0
2025-03-22,15:39:07,Saturday,5.3,56.0,1
2025-03-22,15:39:13,Saturday,0.0,12.0,1
2025-03-22,15:39:20,Saturday,2.5,24.0,1
2025-03-22,15:39:26,Saturday,0.0,24.0,1
2025-03-22,15:39:32,Saturday,2.5,28.0,1
2025-03-22,15:39:38,Saturday,1.4,428.0,0
2025-03-22,15:39:44,Saturday,0.0,52.0,1
2025-03-22,15:39:50,Saturday,3.1,4.0,1
2025-03-22,15:39:56,Saturday,0.0,0.0,1
2025-03-22,15:40:02,Saturday,0.0,100.0,1
2025-03-22,15:40:08,Saturday,1.4,48.0,1
2025-03-22,15:40:14,Saturday,4.8,0.0,1
2025-03-22,15:40:21,Saturday,4.6,28.0,1
2025-03-22,15:40:27,Saturday,5.1,16.0,1
2025-03-22,15:40:33,Saturday,0.0,4.0,1
2025-03-22,15:40:39,Saturday,2.4,0.0,1
2025-03-22,15:40:45,Saturday,0.0,12.0,1
2025-03-22,15:40:51,Saturday,3.2,0.0,1
2025-03-22,15:40:57,Saturday,0.0,116.0,1
2025-03-22,15:41:03,Saturday,0.0,0.0,1
2025-03-22,15:41:09,Saturday,2.7,8.0,1
2025-03-22,15:41:16,Saturday,4.9,0.0,1
2025-03-22,15:41:22,Saturday,9.3,8.0,1
2025-03-22,15:41:28,Saturday,3.7,0.0,1
2025-03-22,15:41:34,Saturday,0.0,40.0,1
2025-03-22,15:41:40,Saturday,0.0,0.0,1
2025-03-22,15:41:46,Saturday,0.0,8.0,1
2025-03-22,15:41:52,Saturday,2.7,268.0,0
2025-03-22,15:41:58,Saturday,0.0,4.0,1
2025-03-22,15:42:04,Saturday,2.7,16.0,1
2025-03-22,15:42:11,Saturday,0.0,4.0,1
2025-03-22,15:42:17,Saturday,0.0,36.0,1
2025-03-22,15:42:23,Saturday,2.7,104.0,1
2025-03-22,15:42:29,Saturday,0.0,56.0,1
2025-03-22,15:42:35,Saturday,1.4,60.0,1
2025-03-22,15:42:41,Saturday,4.1,16.0,1
2025-03-22,15:42:47,Saturday,0.0,672.0,0
2025-03-22,15:42:53,Saturday,7.8,160.0,1
2025-03-22,15:42:59,Saturday,1.4,0.0,1
2025-03-22,15:43:06,Saturday,4.9,0.0,1
2025-03-22,15:43:12,Saturday,0.0,12.0,1
2025-03-22,15:43:18,Saturday,0.0,8.0,1
2025-03-22,15:43:24,Saturday,2.6,0.0,1
2025-03-22,15:43:30,Saturday,5.4,52.0,1
2025-03-22,15:43:36,Saturday,0.0,0.0,1
2025-03-22,15:43:42,Saturday,5.0,0.0,1
2025-03-22,15:43:48,Saturday,0.0,136.0,1
2025-03-22,15:43:54,Saturday,2.7,0.0,1
2025-03-22,15:44:00,Saturday,6.6,224.0,0
2025-03-22,15:44:07,Saturday,4.1,0.0,1
2025-03-22,15:44:13,Saturday,2.7,8.0,1
2025-03-22,15:44:19,Saturday,0.0,96.0,1
2025-03-22,15:44:25,Saturday,2.8,88.0,1
2025-03-22,15:44:31,Saturday,1.3,4.0,1
2025-03-22,15:44:37,Saturday,0.0,28.0,1
2025-03-22,15:44:43,Saturday,0.0,0.0,1
2025-03-22,15:44:49,Saturday,4.7,104.0,1
2025-03-22,15:44:55,Saturday,4.2,28.0,1
2025-03-22,15:45:02,Saturday,0.0,8.0,1
2025-03-22,15:45:08,Saturday,0.0,4.0,1
2025-03-22,15:45:14,Saturday,0.0,64.0,1
2025-03-22,15:45:20,Saturday,0.0,0.0,1
2025-03-22,15:45:26,Saturday,8.4,88.0,1
2025-03-22,15:45:32,Saturday,1.3,0.0,1
2025-03-22,15:45:38,Saturday,0.0,396.0,0
2025-03-22,15:45:44,Saturday,1.2,8.0,1
2025-03-22,15:45:50,Saturday,5.4,0.0,1
2025-03-22,15:45:57,Saturday,2.8,100.0,1
2025-03-22,15:46:03,Saturday,2.5,0.0,1
2025-03-22,15:46:09,Saturday,0.0,172.0,1
2025-03-22,15:46:15,Saturday,6.8,224.0,0
2025-03-22,15:46:21,Saturday,0.0,0.0,1
2025-03-22,15:46:27,Saturday,4.7,172.0,1
2025-03-22,15:46:33,Saturday,4.7,0.0,1
2025-03-22,15:46:39,Saturday,2.7,112.0,1
2025-03-22,15:46:45,Saturday,2.4,8.0,1
2025-03-22,15:46:51,Saturday,4.1,0.0,1
2025-03-22,15:46:58,Saturday,2.5,104.0,1
2025-03-22,15:47:04,Saturday,0.0,0.0,1
2025-03-22,15:47:10,Saturday,1.4,16.0,1
2025-03-22,15:47:16,Saturday,0.0,120.0,1
2025-03-22,15:47:22,Saturday,5.3,24.0,1
2025-03-22,15:47:28,Saturday,2.7,52.0,1
2025-03-22,15:47:34,Saturday,6.8,116.0,1
2025-03-22,15:47:40,Saturday,2.4,0.0,1
2025-03-22,15:47:46,Saturday,2.5,28.0,1
2025-03-22,15:47:53,Saturday,2.4,0.0,1
2025-03-22,15:47:59,Saturday,3.6,32.0,1
2025-03-22,15:48:05,Saturday,1.4,12.0,1
2025-03-22,15:48:11,Saturday,3.7,40.0,1
2025-03-22,15:48:17,Saturday,1.2,0.0,1
2025-03-22,15:48:23,Saturday,2.4,0.0,1
2025-03-22,15:48:29,Saturday,6.9,8.0,1
2025-03-22,15:48:35,Saturday,2.8,12.0,1
2025-03-22,15:48:41,Saturday,16.0,0.0,1
2025-03-22,15:48:48,Saturday,4.0,0.0,1
2025-03-22,15:48:54,Saturday,6.7,0.0,1
2025-03-22,15:49:00,Saturday,21.0,148.0,0
2025-03-22,15:49:06,Saturday,3.4,0.0,1
2025-03-22,15:49:12,Saturday,2.7,0.0,1
2025-03-22,15:49:18,Saturday,0.0,0.0,1
2025-03-22,15:49:24,Saturday,2.2,0.0,1
2025-03-22,15:49:30,Saturday,1.6,152.0,1
2025-03-22,15:49:36,Saturday,1.4,8.0,1
2025-03-22,15:49:43,Saturday,0.0,36.0,1
2025-03-22,15:49:49,Saturday,4.1,20.0,1
2025-03-22,15:49:55,Saturday,0.0,32.0,1
2025-03-22,15:50:01,Saturday,4.5,156.0,1
2025-03-22,15:50:07,Saturday,0.0,20.0,1
2025-03-22,15:50:13,Saturday,0.0,4.0,1
2025-03-22,15:50:19,Saturday,2.7,40.0,1
2025-03-22,15:50:25,Saturday,0.0,12.0,1
2025-03-22,15:50:31,Saturday,11.1,72.0,1
2025-03-22,15:50:38,Saturday,0.0,4.0,1
2025-03-22,15:50:44,Saturday,0.0,36.0,1
2025-03-22,15:50:50,Saturday,0.0,4.0,1
2025-03-22,15:50:56,Saturday,0.0,64.0,1
2025-03-22,15:51:02,Saturday,4.8,32.0,1
2025-03-22,15:51:08,Saturday,1.2,36.0,1
2025-03-22,15:51:14,Saturday,2.7,0.0,1
2025-03-22,15:51:20,Saturday,0.0,12.0,1
2025-03-22,15:51:26,Saturday,0.0,104.0,1
2025-03-22,15:51:33,Saturday,3.9,0.0,1
2025-03-22,15:51:39,Saturday,0.0,0.0,1
2025-03-22,15:51:45,Saturday,0.0,20.0,1
2025-03-22,15:51:51,Saturday,5.2,0.0,1
2025-03-22,15:51:57,Saturday,4.7,96.0,1
2025-03-22,15:52:03,Saturday,7.8,52.0,1
2025-03-22,15:52:09,Saturday,4.7,0.0,1
2025-03-22,15:52:15,Saturday,0.0,0.0,1
2025-03-22,15:52:21,Saturday,0.0,140.0,1
2025-03-22,15:52:27,Saturday,0.0,140.0,1
2025-03-22,15:52:34,Saturday,2.4,0.0,1
2025-03-22,15:52:40,Saturday,1.2,24.0,1
2025-03-22,15:52:46,Saturday,0.0,0.0,1
2025-03-22,15:52:52,Saturday,3.7,48.0,1
2025-03-22,15:52:58,Saturday,0.0,8.0,1
2025-03-22,15:53:04,Saturday,4.8,32.0,1
2025-03-22,15:53:10,Saturday,0.0,0.0,1
2025-03-22,15:53:16,Saturday,0.0,260.0,0
2025-03-22,15:53:22,Saturday,0.0,0.0,1
2025-03-22,15:53:29,Saturday,1.2,8.0,1
2025-03-22,15:53:35,Saturday,1.4,0.0,1
2025-03-22,15:53:41,Saturday,0.0,8.0,1
2025-03-22,15:53:47,Saturday,16.7,120.0,1
2025-03-22,15:53:53,Saturday,5.0,8.0,1
2025-03-22,15:53:59,Saturday,0.0,0.0,1
2025-03-22,15:54:05,Saturday,2.4,112.0,1
2025-03-22,15:54:11,Saturday,1.3,0.0,1
2025-03-22,15:54:17,Saturday,0.0,116.0,1
2025-03-22,15:54:24,Saturday,1.4,0.0,1
2025-03-22,15:54:30,Saturday,2.7,112.0,1
2025-03-22,15:54:36,Saturday,2.5,80.0,1
2025-03-22,15:54:42,Saturday,0.0,132.0,1
2025-03-22,15:54:48,Saturday,0.0,8.0,1
2025-03-22,15:54:54,Saturday,0.0,32.0,1
2025-03-22,15:55:00,Saturday,0.0,44.0,1
2025-03-22,15:55:06,Saturday,2.7,76.0,1
2025-03-22,15:55:12,Saturday,0.0,36.0,1
2025-03-22,15:55:19,Saturday,0.0,0.0,1
2025-03-22,15:55:25,Saturday,3.7,32.0,1
2025-03-22,15:55:31,Saturday,1.4,4.0,1
2025-03-22,15:55:37,Saturday,2.9,152.0,1
2025-03-22,15:55:43,Saturday,0.0,0.0,1
2025-03-22,15:55:49,Saturday,2.6,96.0,1
2025-03-22,15:55:55,Saturday,0.0,80.0,1
2025-03-22,15:56:01,Saturday,0.0,64.0,1
2025-03-22,15:56:07,Saturday,2.8,84.0,1
2025-03-22,15:56:13,Saturday,2.7,8.0,1
2025-03-22,15:56:20,Saturday,0.0,0.0,1
2025-03-22,15:56:26,Saturday,0.0,84.0,1
2025-03-22,15:56:32,Saturday,4.2,0.0,1
2025-03-22,15:56:38,Saturday,2.7,4.0,1
2025-03-22,15:56:44,Saturday,0.0,12.0,1
2025-03-22,15:56:50,Saturday,0.0,0.0,1
2025-03-22,15:56:56,Saturday,0.0,0.0,1
2025-03-22,15:57:02,Saturday,0.0,0.0,1
2025-03-22,15:57:08,Saturday,3.6,12.0,1
2025-03-22,15:57:15,Saturday,6.7,8.0,1
2025-03-22,15:57:21,Saturday,5.3,0.0,1
2025-03-22,15:57:27,Saturday,0.0,0.0,1
2025-03-22,15:57:33,Saturday,0.0,28.0,1
2025-03-22,15:57:39,Saturday,1.3,32.0,1
2025-03-22,15:57:45,Saturday,0.0,4.0,1
2025-03-22,15:57:51,Saturday,0.0,0.0,1
2025-03-22,15:57:57,Saturday,0.0,40.0,1
2025-03-22,15:58:03,Saturday,1.2,168.0,1
2025-03-22,15:58:10,Saturday,7.1,108.0,1
2025-03-22,15:58:16,Saturday,0.0,40.0,1
2025-03-22,15:58:22,Saturday,0.0,0.0,1
2025-03-22,15:58:28,Saturday,1.2,0.0,1
2025-03-22,15:58:34,Saturday,6.2,48.0,1
2025-03-22,15:58:40,Saturday,6.8,0.0,1
2025-03-22,15:58:46,Saturday,0.0,36.0,1
2025-03-22,15:58:52,Saturday,0.0,0.0,1
2025-03-22,15:58:58,Saturday,2.4,132.0,1
2025-03-22,15:59:05,Saturday,0.0,0.0,1
2025-03-22,15:59:11,Saturday,1.2,8.0,1
2025-03-22,15:59:17,Saturday,0.0,128.0,1
2025-03-22,15:59:23,Saturday,0.0,0.0,1
2025-03-22,15:59:29,Saturday,0.0,108.0,1
2025-03-22,15:59:35,Saturday,8.1,28.0,1
2025-03-22,15:59:41,Saturday,2.7,0.0,1
2025-03-22,15:59:47,Saturday,0.0,0.0,1
2025-03-22,15:59:53,Saturday,2.4,8.0,1
2025-03-22,15:59:59,Saturday,6.1,40.0,1
2025-03-22,16:00:06,Saturday,3.7,12.0,1
2025-03-22,16:00:12,Saturday,4.1,0.0,1
2025-03-22,16:00:18,Saturday,0.0,124.0,1
2025-03-22,16:00:24,Saturday,0.0,28.0,1
2025-03-22,16:00:30,Saturday,0.0,52.0,1
2025-03-22,16:00:36,Saturday,0.0,0.0,1
2025-03-22,16:00:42,Saturday,4.8,24.0,1
2025-03-22,16:00:48,Saturday,0.0,0.0,1
2025-03-22,16:00:54,Saturday,0.0,52.0,1
2025-03-22,16:01:01,Saturday,0.0,0.0,1
2025-03-22,16:01:07,Saturday,2.4,152.0,1
2025-03-22,16:01:13,Saturday,2.7,0.0,1
2025-03-22,16:01:19,Saturday,0.0,60.0,1
2025-03-22,16:01:25,Saturday,2.5,96.0,1
2025-03-22,16:01:31,Saturday,0.0,40.0,1
2025-03-22,16:01:37,Saturday,1.3,0.0,1
2025-03-22,16:01:43,Saturday,6.7,60.0,1
2025-03-22,16:01:49,Saturday,3.8,4.0,1
2025-03-22,16:01:56,Saturday,0.0,188.0,1
2025-03-22,16:02:02,Saturday,0.0,0.0,1
2025-03-22,16:02:08,Saturday,1.2,112.0,1
2025-03-22,16:02:14,Saturday,7.1,0.0,1
2025-03-22,16:02:20,Saturday,0.0,12.0,1
2025-03-22,16:02:26,Saturday,0.0,0.0,1
2025-03-22,16:02:32,Saturday,33.8,0.0,0
2025-03-22,16:02:38,Saturday,1.4,48.0,1
2025-03-22,16:02:44,Saturday,2.7,140.0,1
2025-03-22,16:02:51,Saturday,0.0,0.0,1
2025-03-22,16:02:57,Saturday,0.0,0.0,1
2025-03-22,16:03:03,Saturday,0.0,76.0,1
2025-03-22,16:03:09,Saturday,0.0,184.0,1
2025-03-22,16:03:15,Saturday,2.7,24.0,1
2025-03-22,16:03:21,Saturday,0.0,0.0,1
2025-03-22,16:03:27,Saturday,0.0,52.0,1
2025-03-22,16:03:33,Saturday,0.0,32.0,1
2025-03-22,16:03:39,Saturday,4.6,8.0,1
2025-03-22,16:03:45,Saturday,2.8,148.0,1
2025-03-22,16:03:52,Saturday,0.0,28.0,1
2025-03-22,16:03:58,Saturday,0.0,0.0,1
2025-03-22,16:04:04,Saturday,2.7,60.0,1
2025-03-22,16:04:10,Saturday,0.0,268.0,0
2025-03-22,16:04:16,Saturday,10.3,464.0,0
2025-03-22,16:04:22,Saturday,1.2,12.0,1
2025-03-22,16:04:28,Saturday,0.0,20.0,1
2025-03-22,16:04:34,Saturday,0.0,0.0,1
2025-03-22,16:04:40,Saturday,7.9,152.0,1
2025-03-22,16:04:47,Saturday,2.7,0.0,1
2025-03-22,16:04:53,Saturday,0.0,0.0,1
2025-03-22,16:04:59,Saturday,0.0,0.0,1
2025-03-22,16:05:05,Saturday,0.0,0.0,1
2025-03-22,16:05:11,Saturday,4.1,96.0,1
2025-03-22,16:05:17,Saturday,2.9,32.0,1
2025-03-22,16:05:23,Saturday,6.7,0.0,1
2025-03-22,16:05:29,Saturday,0.0,20.0,1
2025-03-22,16:05:35,Saturday,0.0,12.0,1
2025-03-22,16:05:42,Saturday,0.0,76.0,1
2025-03-22,16:05:48,Saturday,4.1,8.0,1
2025-03-22,16:05:54,Saturday,1.2,0.0,1
2025-03-22,16:06:00,Saturday,0.0,176.0,1
2025-03-22,16:06:06,Saturday,4.0,12.0,1
2025-03-22,16:06:12,Saturday,2.4,144.0,1
2025-03-22,16:06:18,Saturday,1.6,96.0,1
2025-03-22,16:06:24,Saturday,0.0,24.0,1
2025-03-22,16:06:30,Saturday,2.4,0.0,1
2025-03-22,16:06:37,Saturday,7.7,168.0,1
2025-03-22,16:06:43,Saturday,0.0,20.0,1
2025-03-22,16:06:49,Saturday,6.7,20.0,1
2025-03-22,16:06:55,Saturday,3.6,0.0,1
2025-03-22,16:07:01,Saturday,0.0,40.0,1
2025-03-22,16:07:07,Saturday,1.3,216.0,0
2025-03-22,16:07:13,Saturday,0.0,1000.0,0
2025-03-22,16:07:19,Saturday,2.5,0.0,1
2025-03-22,16:07:25,Saturday,1.4,36.0,1
2025-03-22,16:07:31,Saturday,0.0,116.0,1
2025-03-22,16:07:38,Saturday,0.0,56.0,1
2025-03-22,16:07:44,Saturday,0.0,0.0,1
2025-03-22,16:07:50,Saturday,4.7,4.0,1
2025-03-22,16:07:56,Saturday,3.7,0.0,1
2025-03-22,16:08:02,Saturday,0.0,56.0,1
2025-03-22,16:08:08,Saturday,5.3,208.0,0
2025-03-22,16:08:14,Saturday,0.0,8.0,1
2025-03-22,16:08:20,Saturday,2.4,16.0,1
2025-03-22,16:08:26,Saturday,15.9,12.0,1
2025-03-22,16:08:33,Saturday,0.0,36.0,1
2025-03-22,16:08:39,Saturday,0.0,0.0,1
2025-03-22,16:08:45,Saturday,0.0,20.0,1
2025-03-22,16:08:51,Saturday,4.8,4.0,1
2025-03-22,16:08:57,Saturday,8.1,20.0,1
2025-03-22,16:09:03,Saturday,0.0,120.0,1
2025-03-22,16:09:09,Saturday,0.0,40.0,1
2025-03-22,16:09:15,Saturday,0.0,0.0,1
2025-03-22,16:09:21,Saturday,4.8,12.0,1
2025-03-22,16:09:28,Saturday,0.0,4.0,1
2025-03-22,16:09:34,Saturday,9.1,24.0,1
2025-03-22,16:09:40,Saturday,0.0,0.0,1
2025-03-22,16:09:46,Saturday,0.0,0.0,1
2025-03-22,16:09:52,Saturday,2.7,0.0,1
2025-03-22,16:09:58,Saturday,0.0,124.0,1
2025-03-22,16:10:04,Saturday,4.5,0.0,1
2025-03-22,16:10:10,Saturday,2.6,0.0,1
2025-03-22,16:10:16,Saturday,1.2,772.0,0
2025-03-22,16:10:23,Saturday,2.8,8.0,1
2025-03-22,16:10:29,Saturday,17.4,0.0,1
2025-03-22,16:10:35,Saturday,0.0,0.0,1
2025-03-22,16:10:41,Saturday,0.0,0.0,1
2025-03-22,16:10:47,Saturday,1.4,0.0,1
2025-03-22,16:10:53,Saturday,10.9,12.0,1
2025-03-22,16:10:59,Saturday,2.7,612.0,0
2025-03-22,16:11:05,Saturday,1.3,20.0,1
2025-03-22,16:11:11,Saturday,0.0,0.0,1
2025-03-22,16:11:17,Saturday,1.2,216.0,0
2025-03-22,16:11:24,Saturday,2.6,12.0,1
2025-03-22,16:11:30,Saturday,0.0,20.0,1
2025-03-22,16:11:36,Saturday,2.7,0.0,1
2025-03-22,16:11:42,Saturday,0.0,16.0,1
2025-03-22,16:11:48,Saturday,0.0,112.0,1
2025-03-22,16:11:54,Saturday,4.7,56.0,1
2025-03-22,16:12:00,Saturday,0.0,0.0,1
2025-03-22,16:12:06,Saturday,0.0,196.0,1
2025-03-22,16:12:12,Saturday,0.0,12.0,1
2025-03-22,16:12:19,Saturday,0.0,116.0,1
2025-03-22,16:12:25,Saturday,4.1,0.0,1
2025-03-22,16:12:31,Saturday,0.0,0.0,1
2025-03-22,16:12:37,Saturday,0.0,0.0,1
2025-03-22,16:12:43,Saturday,2.4,64.0,1
2025-03-22,16:12:49,Saturday,2.8,0.0,1
2025-03-22,16:12:55,Saturday,4.1,4.0,1
2025-03-22,16:13:01,Saturday,0.0,0.0,1
2025-03-22,16:13:07,Saturday,0.0,0.0,1
2025-03-22,16:13:14,Saturday,2.7,104.0,1
2025-03-22,16:13:20,Saturday,2.7,0.0,1
2025-03-22,16:13:26,Saturday,4.1,12.0,1
2025-03-22,16:13:32,Saturday,0.0,32.0,1
2025-03-22,16:13:38,Saturday,0.0,0.0,1
2025-03-22,16:13:44,Saturday,2.7,4.0,1
2025-03-22,16:13:50,Saturday,1.4,36.0,1
2025-03-22,16:13:56,Saturday,3.7,84.0,1
2025-03-22,16:14:02,Saturday,0.0,12.0,1
2025-03-22,16:14:09,Saturday,0.0,0.0,1
2025-03-22,16:14:15,Saturday,0.0,44.0,1
2025-03-22,16:14:21,Saturday,3.9,0.0,1
2025-03-22,16:14:27,Saturday,5.9,100.0,1
2025-03-22,16:14:33,Saturday,7.1,0.0,1
2025-03-22,16:14:39,Saturday,0.0,48.0,1
2025-03-22,16:14:45,Saturday,0.0,0.0,1
2025-03-22,16:14:51,Saturday,0.0,28.0,1
2025-03-22,16:14:57,Saturday,2.4,80.0,1
2025-03-22,16:15:03,Saturday,0.0,28.0,1
2025-03-22,16:15:10,Saturday,0.0,144.0,1
2025-03-22,16:15:16,Saturday,3.7,4.0,1
2025-03-22,16:15:22,Saturday,0.0,0.0,1
2025-03-22,16:15:28,Saturday,1.2,1444.0,0
2025-03-22,16:15:34,Saturday,0.0,0.0,1
2025-03-22,16:15:40,Saturday,0.0,124.0,1
2025-03-22,16:15:46,Saturday,0.0,0.0,1
2025-03-22,16:15:52,Saturday,0.0,0.0,1
2025-03-22,16:15:58,Saturday,2.5,24.0,1
2025-03-22,16:16:05,Saturday,5.3,156.0,1
2025-03-22,16:16:11,Saturday,0.0,0.0,1
2025-03-22,16:16:17,Saturday,0.0,16.0,1
2025-03-22,16:16:23,Saturday,0.0,32.0,1
2025-03-22,16:16:29,Saturday,2.3,84.0,1
2025-03-22,16:16:35,Saturday,0.0,356.0,0
2025-03-22,16:16:41,Saturday,0.0,52.0,1
2025-03-22,16:16:47,Saturday,0.0,180.0,1
2025-03-22,16:16:53,Saturday,0.0,12.0,1
2025-03-22,16:17:00,Saturday,4.3,36.0,1
2025-03-22,16:17:06,Saturday,0.0,0.0,1
2025-03-22,16:17:12,Saturday,5.3,16.0,1
2025-03-22,16:17:18,Saturday,0.0,0.0,1
2025-03-22,16:17:24,Saturday,0.0,200.0,0
2025-03-22,16:17:30,Saturday,5.3,12.0,1
2025-03-22,16:17:36,Saturday,0.0,20.0,1
2025-03-22,16:17:42,Saturday,0.0,0.0,1
2025-03-22,16:17:48,Saturday,0.0,0.0,1
2025-03-22,16:17:54,Saturday,2.7,0.0,1
2025-03-22,16:18:01,Saturday,3.7,244.0,0
2025-03-22,16:18:07,Saturday,0.0,0.0,1
2025-03-22,16:18:13,Saturday,0.0,104.0,1
2025-03-22,16:18:19,Saturday,0.0,0.0,1
2025-03-22,16:18:25,Saturday,3.2,108.0,1
2025-03-22,16:18:31,Saturday,4.7,0.0,1
2025-03-22,16:18:37,Saturday,0.0,32.0,1
2025-03-22,16:18:43,Saturday,2.4,24.0,1
2025-03-22,16:18:49,Saturday,8.5,0.0,1
2025-03-22,16:18:56,Saturday,9.3,20.0,1
2025-03-22,16:19:02,Saturday,1.2,176.0,1
2025-03-22,16:19:08,Saturday,0.0,32.0,1
2025-03-22,16:19:14,Saturday,4.1,0.0,1
2025-03-22,16:19:20,Saturday,1.3,124.0,1
2025-03-22,16:19:26,Saturday,3.2,188.0,1
2025-03-22,16:19:32,Saturday,9.5,24.0,1
2025-03-22,16:19:38,Saturday,1.2,4.0,1
2025-03-22,16:19:44,Saturday,0.0,24.0,1
2025-03-22,16:19:51,Saturday,1.4,4.0,1
2025-03-22,16:19:57,Saturday,0.0,20.0,1
2025-03-22,16:20:03,Saturday,11.8,0.0,1
2025-03-22,16:20:09,Saturday,0.0,36.0,1
2025-03-22,16:20:15,Saturday,3.8,0.0,1
2025-03-22,16:20:21,Saturday,0.0,152.0,1
2025-03-22,16:20:27,Saturday,0.0,0.0,1
2025-03-22,16:20:33,Saturday,3.9,0.0,1
2025-03-22,16:20:39,Saturday,2.4,0.0,1
2025-03-22,16:20:46,Saturday,0.0,0.0,1
2025-03-22,16:20:52,Saturday,1.2,188.0,1
2025-03-22,16:20:58,Saturday,0.0,8.0,1
2025-03-22,16:21:04,Saturday,2.4,0.0,1
2025-03-22,16:21:10,Saturday,17.8,2140.0,0
2025-03-22,16:21:16,Saturday,0.0,112.0,1
2025-03-22,16:21:22,Saturday,0.0,52.0,1
2025-03-22,16:21:28,Saturday,0.0,8.0,1
2025-03-22,16:21:34,Saturday,2.4,4.0,1
2025-03-22,16:21:40,Saturday,0.0,8.0,1
2025-03-22,16:21:47,Saturday,0.0,0.0,1
2025-03-22,16:21:53,Saturday,2.4,164.0,1
2025-03-22,16:21:59,Saturday,4.1,60.0,1
2025-03-22,16:22:05,Saturday,2.7,40.0,1
2025-03-22,16:22:11,Saturday,0.0,56.0,1
2025-03-22,16:22:17,Saturday,0.0,156.0,1
2025-03-22,16:22:23,Saturday,0.0,56.0,1
2025-03-22,16:22:29,Saturday,2.7,24.0,1
2025-03-22,16:22:35,Saturday,4.7,12.0,1
2025-03-22,16:22:42,Saturday,1.3,60.0,1
2025-03-22,16:22:48,Saturday,0.0,16.0,1
2025-03-22,16:22:54,Saturday,0.0,12.0,1
2025-03-22,16:23:00,Saturday,0.0,0.0,1
2025-03-22,16:23:06,Saturday,2.5,8.0,1
2025-03-22,16:23:12,Saturday,0.0,8.0,1
2025-03-22,16:23:18,Saturday,0.0,0.0,1
2025-03-22,16:23:24,Saturday,0.0,56.0,1
2025-03-22,16:23:30,Saturday,3.9,0.0,1
2025-03-22,16:23:37,Saturday,1.0,0.0,1
2025-03-22,16:23:43,Saturday,0.0,152.0,1
2025-03-22,16:23:49,Saturday,0.0,4.0,1
2025-03-22,16:23:55,Saturday,1.4,0.0,1
2025-03-22,16:24:01,Saturday,6.4,128.0,1
2025-03-22,16:24:07,Saturday,1.3,40.0,1
2025-03-22,16:24:13,Saturday,0.0,8.0,1
2025-03-22,16:24:19,Saturday,0.0,36.0,1
2025-03-22,16:24:25,Saturday,2.9,112.0,1
2025-03-22,16:24:32,Saturday,0.0,36.0,1
2025-03-22,16:24:38,Saturday,8.5,24.0,1
2025-03-22,16:24:44,Saturday,0.0,36.0,1
2025-03-22,16:24:50,Saturday,4.0,56.0,1
2025-03-22,16:24:56,Saturday,0.0,0.0,1
2025-03-22,16:25:02,Saturday,2.4,60.0,1
2025-03-22,16:25:08,Saturday,5.5,120.0,1
2025-03-22,16:25:14,Saturday,0.0,108.0,1
2025-03-22,16:25:20,Saturday,9.2,0.0,1
2025-03-22,16:25:27,Saturday,5.5,16.0,1
2025-03-22,16:25:33,Saturday,0.0,4.0,1
2025-03-22,16:25:39,Saturday,1.2,8.0,1
2025-03-22,16:25:45,Saturday,0.0,0.0,1
2025-03-22,16:25:51,Saturday,2.5,0.0,1
2025-03-22,16:25:57,Saturday,0.0,0.0,1
2025-03-22,16:26:03,Saturday,7.3,208.0,0
2025-03-22,16:26:09,Saturday,2.4,0.0,1
2025-03-22,16:26:15,Saturday,0.0,4.0,1
2025-03-22,16:26:21,Saturday,0.0,0.0,1
2025-03-22,16:26:28,Saturday,0.0,0.0,1
2025-03-22,16:26:34,Saturday,0.0,136.0,1
2025-03-22,16:26:40,Saturday,3.2,12.0,1
2025-03-22,16:26:46,Saturday,0.0,140.0,1
2025-03-22,16:26:52,Saturday,1.4,104.0,1
